Date,Time,Lat,Long,Alt,DIN2,SSID,WIFI,INT,Registration
06/10/2025,14:49:46,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:49:56,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:07,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:17,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:27,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:37,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:47,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:50:57,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:07,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:17,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:27,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:37,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:47,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:51:57,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:08,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:18,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:28,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:38,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:48,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:52:58,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:08,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:18,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:28,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:38,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:48,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:53:58,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:54:08,,,,,SDL-Maintenance,1,0,SDL-Maintenance
06/10/2025,14:54:19,,,,,SDL-Maintenance,1,0,SDL-Maintenance
